datetime,control_F_rms,control_L_rms,rolling_rms
2017-05-12 18:27:00,0.0,31.552215007428558,0.0
2017-05-12 18:28:00,23.11307054911427,30.264828166674487,23.11307054911427
2017-05-12 18:29:00,22.331621463465208,30.190748660599656,17.050006735702482
2017-05-12 18:30:00,24.090500429370493,32.029462681841856,17.005182573997846
2017-05-12 18:31:00,23.073558380842922,30.786698113457486,14.21935542667107
2017-05-12 18:32:00,23.541131889206177,31.289255743785276,10.987429867997642
2017-05-12 18:33:00,24.054396081243308,31.548276745727332,11.684720970851922
2017-05-12 18:34:00,23.450838682141697,30.566212410860352,12.255396409167405
2017-05-12 18:35:00,25.279317901036546,31.52367379248491,13.823140678918328
2017-05-12 18:36:00,25.612819533959293,31.959767001197513,15.601654743301003
2017-05-12 18:37:00,25.35888709481353,31.47564522273531,14.133986300757476
2017-05-12 18:38:00,27.378077129186167,31.98579106741513,15.913774186350851
2017-05-12 18:39:00,27.382059820254575,31.88934864953605,10.790800866169912
2017-05-12 18:40:00,26.97103591123263,31.652606099919588,11.541826563272673
2017-05-12 18:41:00,29.144428596717532,33.05149956412719,16.31547720277181
2017-05-12 18:42:00,27.262064817709607,31.788186714302114,14.83296481869016
2017-05-12 18:43:00,27.2142486901776,31.4326175549248,11.740026330003127
2017-05-12 18:44:00,27.293636983584044,31.373022912474767,10.823366288382742
2017-05-12 18:45:00,28.193461389197438,32.41722551199953,13.106976533669643
2017-05-12 18:46:00,28.086163380524226,31.767991531374783,14.99977454691681
2017-05-12 18:47:00,28.51464030948254,31.68209298871893,12.313728195933729
2017-05-12 18:48:00,29.934118406789043,31.999103486790585,14.838570534954954
2017-05-12 18:49:00,30.007232261920347,32.11264766574327,12.150581197518907
2017-05-12 18:50:00,30.15960312964181,32.28877627655622,9.96296449147207
2017-05-12 18:51:00,30.17384856958091,32.69432836581395,11.302552371219814
2017-05-12 18:52:00,30.1967136474181,32.53200549875204,11.519979315845147
2017-05-12 18:53:00,30.096324976371008,32.16717892510936,9.871983109833268
2017-05-12 18:54:00,29.983450817353674,31.956941994919767,12.926039851787554
2017-05-12 18:55:00,30.472795868131847,31.928651815741194,12.202651457948255
2017-05-12 18:56:00,30.436057956942015,32.12416252150915,9.466610319301202
2017-05-12 18:57:00,30.722846827523973,32.103944988959945,11.90502167767171
2017-05-12 18:58:00,30.06856764823803,31.814605382198284,12.240750611005573
2017-05-12 18:59:00,30.279472419446147,32.02608700666276,10.5976614951916
2017-05-12 19:00:00,30.46895529845365,32.030167266253336,9.543195519801879
2017-05-12 19:01:00,30.78864726682277,32.014730488154456,12.542214592128458
2017-05-12 19:02:00,29.512503008964973,32.72544138835258,12.738355180647671
2017-05-12 19:03:00,29.371734525943477,32.46988334563533,12.731663325805732
2017-05-12 19:04:00,28.673847886256333,31.810798259985553,15.102890003516988
