datetime,control_F_rms,control_L_rms,rolling_rms
2017-05-13 08:40:00,0.0,51.595339835186024,0.0
2017-05-13 08:41:00,48.964385978697145,34.37995395363651,48.964385978697145
2017-05-13 08:43:00,48.33493614978887,30.370550677218546,18.50848513182535
2017-05-13 08:44:00,48.66514662830234,28.46203998859709,10.14465309699318
2017-05-13 08:45:00,48.5809625725877,28.528114084691378,5.531126222720529
2017-05-13 08:46:00,48.63488253258492,28.924303848580347,8.85720672320004
2017-05-13 08:47:00,48.639336784258276,28.663878664691676,10.228183667975138
2017-05-13 08:48:00,48.335554869922966,28.626659959147638,8.928269855026038
2017-05-13 08:49:00,48.42861116827015,30.183647002212417,12.891688718737873
2017-05-13 08:50:00,48.18681089001429,30.148798155288603,16.29491125512809
2017-05-13 08:51:00,49.27763303150325,30.7400895361009,17.38298142520916
2017-05-13 08:52:00,49.32253112485713,29.496308093485755,17.842805097573642
2017-05-13 08:53:00,51.68774750545336,25.86086835315409,20.652040329993223
2017-05-13 08:54:00,51.775948752976355,25.033611894394436,14.350793241722448
2017-05-13 08:55:00,52.23789422161209,24.954449774372236,11.997445279273695
2017-05-13 08:56:00,51.43311984691868,26.33802567304859,15.705677135062764
2017-05-13 08:57:00,53.227163760425626,33.41087825750021,23.9397584226185
2017-05-13 08:58:00,52.15979901046878,35.019454541071404,34.24917380390365
2017-05-13 08:59:00,51.56019099375506,30.558959244453444,33.64643399876625
2017-05-13 09:00:00,51.30546324568336,27.186729711310136,20.728696694839904
2017-05-13 09:01:00,53.33358031843853,31.718932799144845,19.110020236449255
2017-05-13 09:02:00,51.333298956630806,28.286833408333873,23.703559211030594
2017-05-13 09:03:00,51.2358210924821,29.67134993172426,16.46240369498533
2017-05-13 09:04:00,51.18534518256503,29.46647554849409,16.104608828556916
2017-05-13 09:05:00,51.04130446980334,29.29715039648339,14.021768548552163
2017-05-13 09:06:00,50.75883332916055,29.208112983595843,14.09911699362765
2017-05-13 09:07:00,51.10761585554055,29.304169045333808,10.679753966813406
2017-05-13 09:08:00,50.931732971081004,29.48107741451851,10.7660209107172
2017-05-13 09:09:00,50.83899796477601,29.533566276004777,12.385932166171425
2017-05-13 09:10:00,51.2772100074276,28.745099247161534,12.64156561704285
2017-05-13 09:11:00,51.26739472587979,28.97697571097037,11.730009990404954
2017-05-13 09:12:00,51.154903423531486,29.065595256319227,11.686292941233901
2017-05-13 09:13:00,51.524617361712,28.931504283465227,10.651949743278614
2017-05-13 09:14:00,51.362623392607524,29.297808871782543,10.63106807114569
2017-05-13 09:15:00,51.15612340648152,29.49021980356369,12.395013782431493
2017-05-13 09:16:00,51.5519911159679,29.2692464012286,9.998347259255736
2017-05-13 09:17:00,51.50187661932816,28.80751995103304,8.944085860220708
2017-05-13 09:18:00,51.332983163037255,28.33330776959631,9.746597563380773
2017-05-13 09:19:00,51.67001597678935,28.08709621798475,12.669761368115818
2017-05-13 09:20:00,51.196866532126094,28.175860605016723,11.09219428058909
2017-05-13 09:21:00,51.291640512449334,28.039845978535617,10.423633753399052
2017-05-13 09:22:00,51.149514390616,27.743531594094144,8.87396100138865
2017-05-13 09:23:00,51.110204368844,27.87495736170132,8.317289941992323
2017-05-13 09:24:00,50.97101690237796,27.983548654745345,9.691643979265505
2017-05-13 09:25:00,51.332837768170705,27.937018042076954,9.640332025532109
2017-05-13 09:26:00,51.46253710730586,28.546276893478886,11.62265059144571
2017-05-13 09:27:00,51.28501744743131,28.27017603632846,11.9583633347475
2017-05-13 09:28:00,51.3143306159449,28.210604509135095,9.470448032564246
2017-05-13 09:29:00,51.55313686705527,27.95712845143435,9.999822732803818
2017-05-13 09:30:00,51.29651982184886,28.102033956637374,11.775966520842355
2017-05-13 09:31:00,51.14021834928455,28.033581582704816,12.965437970652335
2017-05-13 09:32:00,51.01093432110904,28.682386463283816,12.403653905536599
2017-05-13 09:33:00,50.886687043166475,28.32094052809393,11.317709573937654
2017-05-13 09:34:00,51.316560826931564,28.39350460309247,11.122691193007203
2017-05-13 09:35:00,51.42019837614074,28.4184380801737,9.54498605835371
2017-05-13 09:36:00,51.2460647269622,28.363008185545716,8.963916729030899
2017-05-13 09:37:00,51.357803169081976,28.264870173724486,10.329559954526943
2017-05-13 09:38:00,51.61151318484246,27.95260794891656,9.142089476700608
2017-05-13 09:39:00,51.71839668560082,28.451185452382003,9.217145651357221
2017-05-13 09:40:00,51.2531684284819,28.30985166053801,10.71341986035116
2017-05-13 09:41:00,50.81488864311817,28.092841846649,11.910441475689863
2017-05-13 09:42:00,51.07205041246468,28.337806846596298,12.47733810337098
2017-05-13 09:43:00,51.13413465663943,28.6440383740666,11.188047984717143
2017-05-13 09:44:00,51.545502435752496,29.413219259161348,12.419146277857966
2017-05-13 09:45:00,51.4402354831556,29.705964477202777,11.072314008372414
2017-05-13 09:46:00,51.03741099265649,29.222748006333468,11.44991500605281
2017-05-13 09:47:00,51.235699625806156,29.500248683626946,10.919806855930801
2017-05-13 09:48:00,51.28250951124402,29.235726654571685,9.91962721913816
2017-05-13 09:49:00,51.732988251574064,29.32436267600997,12.54447371687363
2017-05-13 09:50:00,51.597604090855484,29.039857721041496,10.77275737972874
2017-05-13 09:51:00,51.73353075798616,29.07062150859237,11.488458452036404
2017-05-13 09:52:00,51.290676083719156,29.398998317686495,10.670667861205628
2017-05-13 09:53:00,51.362140021655705,29.371389751550744,11.105557237820172
2017-05-13 09:54:00,50.8336196884011,29.248301161491984,12.350413264846647
2017-05-13 09:55:00,51.19608827016637,29.16757749768282,11.991370986046592
2017-05-13 09:56:00,50.89199711460045,29.30787850028555,12.032362805679522
2017-05-13 09:57:00,51.61818505765031,29.344720236001002,11.658353005106111
2017-05-13 09:58:00,51.24447292350984,29.5113296217176,14.139081237094816
2017-05-13 09:59:00,51.36813671207895,29.002753793461864,17.956934289084536
2017-05-13 10:00:00,50.41996981087124,30.628325780299626,17.668769116249532
2017-05-13 10:01:00,50.57455910995831,29.41123851594262,16.281148048305234
2017-05-13 10:02:00,51.31218264721189,29.53636421324568,13.701695169607056
2017-05-13 10:03:00,51.70128061457956,31.000953824371813,15.49280763908423
2017-05-13 10:04:00,50.64056612539002,29.535698262864887,15.750557182604684
