datetime,control_F_rms,control_L_rms,rolling_rms
2017-06-03 09:04:00,0.0,27.74809315896019,0.0
2017-06-03 09:05:00,17.135698391807672,28.43062367412998,17.135698391807672
2017-06-03 09:06:00,18.31184024693222,27.84620845861844,15.92020811932118
2017-06-03 09:07:00,19.40159508047384,28.201154674941947,13.582112719952665
2017-06-03 09:08:00,18.473131304906953,27.595321199133256,14.717173500143746
2017-06-03 09:09:00,20.58980070882588,28.31341187825127,16.073915901106158
2017-06-03 09:10:00,22.62153082288715,29.41162919273316,17.78019078567494
2017-06-03 09:11:00,22.7525918509848,29.559516753985793,11.461895567487954
2017-06-03 09:12:00,22.967321043985518,29.4421917970198,12.748489738984771
2017-06-03 09:13:00,23.098501146358682,28.56403526143788,15.634999916719966
2017-06-03 09:14:00,22.817250863747077,28.875641650518638,14.053918103593034
2017-06-03 09:15:00,28.400105358519358,34.777661682225464,22.854083162260086
2017-06-03 09:16:00,24.106099807241044,29.94893638553797,24.98755352670605
2017-06-03 09:17:00,24.5766619902568,29.300861388788558,14.873974579501832
2017-06-03 09:18:00,24.61775182033282,29.69117443050207,12.166771753256215
2017-06-03 09:19:00,25.072842275890196,30.087926461456263,13.624463464206581
2017-06-03 09:20:00,24.733571199299817,30.330013196845684,15.552584742977613
2017-06-03 09:21:00,24.774605971471406,30.029300066768123,12.732894019199511
2017-06-03 09:22:00,25.002751077798088,30.150270227506528,12.419143866426541
2017-06-03 09:23:00,25.11960528733815,29.892943809255947,13.866001661738444
2017-06-03 09:24:00,24.468453925411797,29.480333893264053,12.92402571279553
2017-06-03 09:25:00,25.103810778943505,29.57668484564038,11.851208843053382
2017-06-03 09:26:00,24.769003626004015,30.115966159303827,12.620465852468891
2017-06-03 09:27:00,24.50688297235765,29.535708199638055,13.32303950946755
2017-06-03 09:28:00,24.78475419738917,29.02054896965252,16.3442473793024
2017-06-03 09:29:00,24.64507813015951,29.124751411671596,11.307242332534784
2017-06-03 09:30:00,24.80277395440545,28.66778265754085,11.457257479795649
2017-06-03 09:31:00,24.48825917659318,29.374341942983733,12.307159290090734
2017-06-03 09:32:00,24.851983216469197,29.96835064905975,15.032441446196733
2017-06-03 09:33:00,25.119080262405443,29.569709189684296,15.929852985694291
2017-06-03 09:34:00,24.710035832295617,28.63951713396486,15.621302245784975
2017-06-03 09:35:00,25.111092440227818,29.07881325309431,15.436502160733607
2017-06-03 09:36:00,24.5670894037294,28.729217896376852,12.522427526076298
2017-06-03 09:37:00,24.364525922691374,28.44076723905024,10.001730110752506
2017-06-03 09:38:00,24.517096352171613,29.02640443056402,14.036433786311251
2017-06-03 09:39:00,24.169571229906,28.371823748439226,14.969674849647426
2017-06-03 09:40:00,44.57859524667266,46.87447627485204,42.81700804124649
2017-06-03 09:41:00,43.64923932016647,46.01172140629856,26.260363936215736
2017-06-03 09:42:00,44.49473941869421,46.95594802245505,25.53999143500248
2017-06-03 09:43:00,44.06821291569847,46.428751946306576,23.324877712701948
2017-06-03 09:44:00,46.866381563262735,48.976492373467636,25.913295252308867
2017-06-03 09:45:00,45.17011112519538,47.74691013672159,21.52558558775657
2017-06-03 09:46:00,42.54969171573593,44.87246828396933,27.87627521373088
2017-06-03 09:47:00,43.32301954984978,45.26867635987383,23.03289308928646
2017-06-03 09:48:00,37.9461055725749,40.58382540341657,41.47706258684833
2017-06-03 09:49:00,37.79098851605808,40.08112260232365,21.289016277472758
2017-06-03 09:50:00,37.28399208971369,39.65983313205566,24.79076657329633
2017-06-03 09:51:00,37.75095762444312,40.11846216856814,21.564778140523497
2017-06-03 09:52:00,38.874247929488405,41.890370487539656,25.261451889440163
2017-06-03 09:53:00,38.51461550232154,41.419879737874666,29.830574028586845
2017-06-03 09:54:00,39.423117946781346,41.5318561907102,24.288643447521586
2017-06-03 09:55:00,39.41761960616935,42.19617651517729,27.989102613413078
2017-06-03 09:56:00,39.55457080888377,42.250739675477874,19.912172418314046
2017-06-03 09:57:00,41.66949914330825,43.8234005638445,27.084839595934476
2017-06-03 09:58:00,40.435928930067874,43.25026415502184,27.8710867021423
2017-06-03 09:59:00,39.71904363909291,42.85460675717956,23.855663570209067
2017-06-03 10:00:00,40.62016560337776,43.28878170327928,23.020700625560178
2017-06-03 10:01:00,39.25711448260048,42.00692131710757,21.31509677484091
