datetime,temp,humidity,co2,light,sound,images,dr_closed,dr_opened,occupancy
2017-04-22 14:26:00,22.199999999999992,38.49166666666667,1187.4166666666667,425.25,480.0,14.936485547840006,1,1,28.0
2017-04-22 14:33:00,22.508333333333336,38.141666666666666,1173.5,463.8333333333333,480.3333333333333,8.7667791501022,2,2,28.0
2017-04-22 14:54:00,22.541666666666668,37.958333333333336,1201.3333333333333,429.0,467.25,9.57122796131719,1,1,28.0
2017-04-22 15:15:00,22.724999999999998,37.59166666666667,1182.4166666666667,435.25,483.8333333333333,11.3904469064724,1,1,27.0
2017-04-22 15:17:00,22.699999999999992,37.65,1179.3333333333333,461.9166666666667,476.6666666666667,9.88347468631351,1,1,26.0
2017-04-22 15:19:00,22.70833333333333,37.38333333333333,1160.0,452.3333333333333,483.25,11.657016864854405,1,1,26.0
2017-04-22 15:21:00,22.741666666666664,37.425000000000004,1187.6666666666667,418.5833333333333,482.6666666666667,8.644088990701487,1,2,26.0
2017-04-22 15:22:00,22.70833333333333,37.25833333333334,1208.6666666666667,475.5,476.4166666666667,12.836356326855375,2,1,25.0
2017-04-22 15:25:00,22.775000000000002,37.375,1192.1666666666667,352.0833333333333,484.75,9.738885144315372,1,1,26.0
2017-04-22 15:31:00,22.800000000000008,37.266666666666666,1193.6666666666667,450.8333333333333,481.9166666666667,11.534636268828187,1,1,26.0
2017-04-22 15:32:00,22.775000000000006,37.233333333333334,1187.4166666666667,455.4166666666667,484.9166666666667,12.588495347108276,1,1,26.0
2017-04-22 15:34:00,22.70833333333333,37.31666666666667,1207.3333333333333,420.3333333333333,455.4166666666667,14.44495022418446,1,1,27.0
2017-04-22 15:36:00,22.84166666666667,37.24999999999999,1200.5,411.3333333333333,480.0833333333333,14.134175412217484,1,1,28.0
2017-04-22 15:59:00,22.900000000000002,36.94166666666667,1200.75,444.25,469.4166666666667,9.738118374674167,0,1,26.0
2017-04-22 16:00:00,22.908333333333335,37.5,1203.4166666666667,433.3333333333333,468.1666666666667,20.27553259164849,2,2,26.0
2017-04-22 16:01:00,22.900000000000002,37.28333333333334,1265.5,405.6666666666667,482.4166666666667,27.463462925008802,4,3,19.0
2017-04-22 16:02:00,22.900000000000002,37.525,1240.0,450.8333333333333,476.0,24.668300297818114,1,1,18.0
